"scenename","scenecontent","ep_number"
"Bridge","ROSS [on viewscreen]: You help the Romulans. Martok and I'll hit the centre.",575
"Bridge","SISKO: On my way. Dax, have attack wings sixty four and sixty five follow us.",575
"Bridge","EZRI: Aye, sir. ",575
"Dominion briefing room","FOUNDER: What's taking so long?",575
"Dominion briefing room","WEYOUN: Our engineers have assured me that our long range communications will be restored momentarily.",575
"Dominion briefing room","FOUNDER: But you have been saying that for hours. And meantime, there's no way of contacting our ships. No way of knowing how the battle is progressing.",575
"Dominion briefing room","BROCA: Founder, our troops have captured the traitor Damar.",575
"Dominion briefing room","FOUNDER: Finally, some good news.",575
"Dominion briefing room","BROCA: And there's more. Colonel Kira and Garak have been apprehended with him.",575
"Dominion briefing room","WEYOUN: Even better. Shall I have them brought here?",575
"Dominion briefing room","FOUNDER: What for? Have them executed immediately.",575
"Dominion briefing room","WEYOUN: With pleasure. ",575
"Cardassian cellar","JEM'HADAR: Understood. It will be done at once. On your feet.",575
"Cardassian cellar","KIRA: Why?",575
"Cardassian cellar","JEM'HADAR: We prefer our prisoners to be standing when they die.",575
"Cardassian cellar","GARAK: Does anyone have any last words?",575
"Cardassian cellar","DAMAR: You may kill us, but Cardassia will never",575
"Cardassian cellar","JEM'HADAR: Enough. Final words are not permitted.",575
"Cardassian cellar","GARAK: How disappointing.",575
"Cardassian cellar","JEM'HADAR: Ready weapons. On my mark.",575
"Cardassian cellar","(The Cardassian soldiers shoot the Jem'Hadar.)",575
"Cardassian cellar","EKOOR: That's for Lakarian City. Legate Damar, I pledge my life to free Cardassia from the Dominion.",575
"Cardassian cellar","DAMAR: With men like you on our side, how can we fail? ",575
"Bridge","(More BOOMs as they head to a Cardassian cruiser.)",575
"Bridge","NOG: Jem'Hadar ship off the port bow.",575
"Bridge","WORF: Shields are down to sixty percent.",575
"Bridge","BASHIR: Miles, this is no good. I'm going to have to get you to Sickbay.",575
"Bridge","O'BRIEN: I'm kind of busy right now.",575
"Bridge","BASHIR: That's an order.",575
"Bridge","O'BRIEN: Look, Julian.",575
"Bridge","SISKO: You heard him, Chief.",575
"Bridge","O'BRIEN: Yes, sir.",575
"Bridge","NOG: Another Jem'Hadar to port.",575
"Bridge","WORF: Transferring auxiliary power to port shields.",575
"Bridge","SISKO: Dax, we need some support from our attack fighters.",575
"Bridge","EZRI: Aye, sir.",575
"Bridge","NOG: Breen ship off the starboard aft.",575
"Bridge","EZRI: Sir, most of our fighters are either destroyed or under attack themselves.",575
"Bridge","SISKO: Ensign, get us out of here.",575
"Bridge","(BOOM)",575
"Bridge","NOG: I'm trying, sir.",575
"Bridge","(The Breen ship lines up the Defiant, then KaBOOM!! It is blown apart by a Cardassian warship.)",575
"Bridge","ODO: Sir, the Cardassians. They're attacking the other Dominion ships.",575
"Bridge","EZRI: They've switched sides.",575
"Bridge","NOG: Yes!",575
"Bridge","SISKO: The timing couldn't be better. Come about and head for the centre of their lines. This is our chance to punch through.",575
"Bridge","NOG: Aye, sir. ",575
"Dominion briefing room","WEYOUN: Founder, our long range communications are back online.",575
"Dominion briefing room","FOUNDER: It's about time.",575
"Dominion briefing room","WEYOUN: I don't believe it.",575
"Dominion briefing room","FOUNDER: What now?",575
"Dominion briefing room","WEYOUN: The Cardassian fleet has turned against us.",575
"Dominion briefing room","GOR: (electronic noise)",575
"Dominion briefing room","FOUNDER: Have our forces pull back and regroup at Cardassia Prime.",575
"Dominion briefing room","WEYOUN: But we'll be totally surrounded.",575
"Dominion briefing room","FOUNDER: There will be no more running.",575
"Dominion briefing room","GOR: (electronic noise)",575
"Dominion briefing room","FOUNDER: We should have rid ourself of the Cardassians at the first sign of rebellion.",575
"Dominion briefing room","BROCA: If I could talk to the rebels, get them to change their minds.",575
"Dominion briefing room","WEYOUN: Perhaps you could reawaken their patriotic spirit?",575
"Dominion briefing room","BROCA: Exactly.",575
"Dominion briefing room","WEYOUN: On the other hand, they're just as likely to convince you to betray us.",575
"Dominion briefing room","BROCA: Me, betray you? Never!",575
"Dominion briefing room","FOUNDER: That's right. We are not going to give you that opportunity.",575
"Dominion briefing room","(Jem'Hadar seize Broca.)",575
"Dominion briefing room","BROCA: Wait! You're making a terrible mistake.",575
"Dominion briefing room","FOUNDER: I don't think so.",575
"Dominion briefing room","BROCA: But I've done everything you've asked! I tell you I'm loyal. I believe in the Dominion! No! Wait! No!",575
"Dominion briefing room","(Broca is hauled out of the room.)",575
"Dominion briefing room","WEYOUN: I won't miss him.",575
"Dominion briefing room","FOUNDER: I want the Cardassians exterminated.",575
"Dominion briefing room","WEYOUN: Which ones?",575
"Dominion briefing room","FOUNDER: All of them. The entire population.",575
"Dominion briefing room","WEYOUN: That will take some time.",575
"Dominion briefing room","FOUNDER: Then I suggest that you begin at once. ",575
"Bridge","WORF: Captain, the Dominion forces are retreating toward Cardassia Prime.",575
"Bridge","EZRI: Sir, Admiral Ross and Chancellor Martok would like to talk to you.",575
"Bridge","SISKO: On screen.",575
"Bridge","ROSS [on viewscreen]: I never thought I'd say this, but thank god for the Cardassians.",575
"Bridge","MARTOK [on viewscreen]: As I predicted, the day is ours.",575
"Bridge","SISKO: Not yet it isn't.",575
"Bridge","ROSS [on viewscreen]: Ben, we've driven the Dominion back into Cardassia Prime. We can keep them bottled up there indefinitely.",575
"Bridge","SISKO: What if they use this time to rebuild their fleet?",575
"Bridge","MARTOK [on viewscreen]: He's right. The Dominion has displayed an ability to build ships at an impressive rate. We should continue the attack.",575
"Bridge","ROSS [on viewscreen]: At what cost? We've already lost a third of our fleet.",575
"Bridge","MARTOK [on viewscreen]: And we must see to it that those soldiers did not die in vain.",575
"Bridge","SISKO: Admiral, with the Cardassians joining us, we have an opportunity to put an end to this war once and for all.",575
"Bridge","ROSS [on viewscreen]: All right, gentlemen. We press on.",575
"Bridge","MARTOK [on viewscreen]: My friends, songs will be sung about this day.",575
"Bridge","SISKO: All right, people. You heard the orders. Let's finish what we started. ",575
"Bajoran fire caves","(Winn and Dukat stand on the edge of an abyss.)",575
"Bajoran fire caves","DUKAT: Let me guess. We're here.",575
"Bajoran fire caves","WINN: We've reached the end of one journey and stand ready to begin another. What's the matter, Dukat? You look disappointed.",575
"Bajoran fire caves","DUKAT: Well, this may sound naive, but I was expecting to see fire. They are called the fire caves.",575
"Bajoran fire caves","WINN: And with good reason.",575
"Bajoran fire caves","(Winn kneels and opens the Kosst Amojan. She reads.)",575
"Bajoran fire caves","WINN: Lano ka'la bo'shar lanu no'vala, pahrom carana mokado ba'jah. Ko'se nusso ma'kora kajani. Lano ka'la Kosst Amojan.",575
"Bajoran fire caves","(A fireball forms in midair and fills the abyss.)",575
"Bajoran fire caves","WINN: Is that better?",575
"Bajoran fire caves","(Wraiths dance in the flames.) ",575
"Cardassian cellar","(Boxes of weapons have arrived.)",575
"Cardassian cellar","EKOOR: According to this map, it's a long way from the cargo door to the briefing room.",575
"Cardassian cellar","KIRA: Well, that could be a problem if we get trapped in the corridor.",575
"Cardassian cellar","(BOOM and the ground shakes.)",575
"Cardassian cellar","KIRA: What the hell?",575
"Cardassian cellar","(Garak comes down the stairs.)",575
"Cardassian cellar","GARAK: It's the Jem'Hadar. They're leveling the city building by building.",575
"Cardassian cellar","KIRA: All right, we have to go now.",575
"Cardassian cellar","DAMAR: Once we get inside the complex, we stop at nothing until we capture the changeling.",575
"Cardassian cellar","EKOOR: Let it be done!",575
"Cardassian cellar","CARDASSIAN: We're with you!",575
"Cardassian cellar","DAMAR: For Cardassia.",575
"Cardassian cellar","CARDASSIANS: For Cardassia!",575
"Cardassian cellar","KIRA: Garak.",575
"Cardassian cellar","GARAK: All during the years of my exile I imagined what it would be like to come home. I even thought of living in this house again with Mila. But now she's dead, and this house is about to be reduced to a pile of rubble. My Cardassia's gone.",575
"Cardassian cellar","KIRA: Then fight for a new Cardassia.",575
"Cardassian cellar","(BOOM)",575
"Cardassian cellar","GARAK: I have an even better reason, Commander. Revenge.",575
"Cardassian cellar","KIRA: That works too. ",575
"Bajoran fire caves","(Winn throws her golden robes into the flames and lets down her hair)",575
"Bajoran fire caves","WINN: Oh. I rid myself of the Prophets and shed a lifetime of hypocrisy.",575
"Bajoran fire caves","(She kisses Dukat passionately.)",575
"Bajoran fire caves","DUKAT: I've never seen you look so radiant.",575
"Bajoran fire caves","WINN: I feel like a young woman waiting for my lover to sweep me away.",575
"Bajoran fire caves","DUKAT: Do you give yourself willingly to the Pah wraiths?",575
"Bajoran fire caves","WINN: With all my heart.",575
"Bajoran fire caves","DUKAT: Then call to them.",575
"Bajoran fire caves","WINN: Bring me the book. Meek rak dorrah Pah wran Yelim cha ono Kosst Amojan shay ta hel ter rah no'vala de ram ",575
"Bridge","SISKO: Sisko to Bashir. Report. ",575
"Medical bay","(All the beds are full)",575
"Medical bay","BASHIR: Three dead, eight wounded, four of them critically.",575
"Medical bay","SISKO: Doctor, I need every able-bodied crewman at their post.",575
"Medical bay","BASHIR: I won't keep anybody here a second longer than I have to, sir.",575
"Medical bay","(Another casualty is brought in.)",575
"Medical bay","BASHIR: Put him over here, will you. ",575
"Bridge","NOG: She did pretty well for a first date, don't you think, Captain?",575
"Bridge","SISKO: I'd say she did fine, Ensign. Mister Worf?",575
"Bridge","WORF: Sir, phaser banks are fully charged, but we are down to forty five quantum torpedoes.",575
"Bridge","SISKO: That'll have to do. How are you holding up, old man?",575
"Bridge","EZRI: All things considered, I think I'd rather be on Risa.",575
"Bridge","SISKO: Well, that makes two of us.",575
"Bridge","ODO: Have you seen these reports, Captain? The Dominion has begun destroying Cardassian cities. Millions of people are dying.",575
"Bridge","NOG: Captain, we're approaching the Dominion defence perimeter.",575
"Bridge","SISKO: Well, let's see what they have waiting for us. On screen.",575
"Bridge","(A closely packed sphere of Dominion ships around the planet.)",575
"Bridge","SISKO: Now we know. ",575
"Cardassian alley","(Garak examines a door, then returns to hide behind barrels.)",575
"Cardassian alley","GARAK: We have a problem.",575
"Cardassian alley","KIRA: Just one?",575
"Cardassian alley","GARAK: I'm afraid it's a rather large problem. The cargo door is made of neutronium.",575
"Cardassian alley","KIRA: Then the explosives we brought aren't even going to make a dent.",575
"Cardassian alley","GARAK: You see the problem.",575
"Cardassian alley","EKOOR: What do we do?",575
"Cardassian alley","DAMAR: I don't know, but I'm through hiding in basements. I fail to see what is so funny, Garak.",575
"Cardassian alley","GARAK: Isn't it obvious? Here we are, ready to storm the castle, willing to sacrifice our lives in a noble effort to slay the Dominion beast in its lair and we can't even get inside the gate.",575
"Cardassian alley","(Hysterics all round.)",575
"Cardassian alley","KIRA: Maybe we could go to the door and ask the Jem'Hadar to let us in.",575
"Cardassian alley","DAMAR: Or just have them send the shape-shifter out to us.",575
"Cardassian alley","GARAK: As I said, we have a problem. ",575
"Dominion briefing room","FOUNDER: But I've come to depend on having you here at my side.",575
"Dominion briefing room","GOR: (electronic noise)",575
"Dominion briefing room","FOUNDER: Your advice to the Dominion has proven invaluable",575
"Dominion briefing room","GOR: (electronic noise)",575
"Dominion briefing room","FOUNDER: Very well. If you feel the situation on the front lines demands your presence, I will not stand in your way. Knowing that you'll be leading our troops into battle is very reassuring.",575
"Dominion briefing room","GOR: (electronic noise)",575
"Dominion briefing room","(The Breen leave.)",575
"Dominion briefing room","WEYOUN: I still can't help but wonder.",575
"Dominion briefing room","FOUNDER: Wonder what?",575
"Dominion briefing room","WEYOUN: What's under that helmet?",575
"Dominion briefing room","FOUNDER: A braver man than you. Though I do find the shrillness of his voice very tiresome.",575
"Dominion briefing room","(She stumbles against a console.)",575
"Dominion briefing room","WEYOUN: Founder, what's wrong?",575
"Dominion briefing room","FOUNDER: I'm dying, that's what's wrong.",575
"Dominion briefing room","WEYOUN: Perhaps you should rest for a while. Revert to your natural state.",575
"Dominion briefing room","FOUNDER: I haven't been able to change form in weeks. It's ironic, isn't it, that I should die as a Solid.",575
"Dominion briefing room","WEYOUN: You're not going to die. You're a god.",575
"Dominion briefing room","FOUNDER: My loyal Weyoun. The only solid I have ever trusted.",575
"Dominion briefing room","WEYOUN: I live only to serve you.",575
"Dominion briefing room","FOUNDER: And you have served me well. I don't mind dying. It's knowing that my entire race is dying of the same illness and there is nothing I can do about it.",575
"Dominion briefing room","WEYOUN: I would give my life to save yours.",575
"Dominion briefing room","FOUNDER: If only it were that simple. ",575
"Cardassian alleyway","DAMAR: What if I give myself up? Pretend to be your prisoner.",575
"Cardassian alleyway","KIRA: They'd kill you on sight.",575
"Cardassian alleyway","GARAK: And us along with you.",575
"Cardassian alleyway","EKOOR: The cargo door.",575
"Cardassian alleyway","(It's opening. Broca and two soldiers are bundled outside by Jem'Hadar)",575
"Cardassian alleyway","BROCA: You're making a terrible mistake. I'm not a traitor! Please, just let me speak to the Founder. No, wait!",575
"Cardassian alleyway","(The Jem'Hadar bayonet their prisoners.)",575
"Cardassian alleyway","DAMAR: No!",575
"Cardassian alleyway","(And he shoots the Jem'Hadar.)",575
"Cardassian alleyway","EKOOR: For Cardassia!",575
"Cardassian alleyway","(They all run through the doors.) ",575
"Dominion HQ Cargo bay","(Damar is shot by a bunch of Jem'Hadar at the far end of the bay. Garak catches him.)",575
"Dominion HQ Cargo bay","GARAK: Fall back, fall back.",575
"Dominion HQ Cargo bay","(The rebels take cover and the fire fight continues.)",575
"Dominion HQ Cargo bay","DAMAR: Keep",575
"Dominion HQ Cargo bay","GARAK: He's dead.",575
"Dominion HQ Cargo bay","KIRA: Remember his orders. We stop for nothing.",575
"Dominion HQ Cargo bay","GARAK: For Cardassia!",575
"Dominion HQ Cargo bay","CARDASSIANS: For Cardassia! ",575
"Dominion briefing room","WEYOUN: We have a security breach.",575
"Dominion briefing room","FOUNDER: The guards will deal with it. Is there a problem?",575
"Dominion briefing room","WEYOUN: The guards. There're only a handful left in the building. I sent the rest to help eradicate the Cardassians.",575
"Dominion briefing room","(Weapons fire outside.)",575
"Dominion briefing room","WEYOUN: You two, get out there and see that no one gets through that door. You, stay here. In case they fail. ",575
"Bridge","ROSS [on viewscreen]: We'll launch a three pronged attack. The Romulans and our new Cardassian allies will engage the Jem'Hadar forces. The Klingons will target the Breen and the Federation will take on the orbital weapon platforms. Any questions?",575
"Bridge","SISKO: When do we go?",575
"Bridge","ROSS [on viewscreen]: As soon as everyone's in position.",575
"Bridge","MARTOK [on viewscreen]: It will be a glorious battle.",575
"Bridge","ROSS [on viewscreen]: But a costly one. Estimates project our casualties to be as high as forty percent. There's no telling how much higher they'll go once we send in our ground forces.",575
"Bridge","SISKO: The Dominion is beaten and they know it, but they're going to make us pay for every kilometre of the planet.",575
"Bridge","ROSS [on viewscreen]: Yes, they will.",575
"Bridge","SISKO: Let's get on with it.",575
"Bridge","ROSS [on viewscreen]: Godspeed, everyone.",575
"Bridge","MARTOK [on viewscreen]: Qapla! ",575
"Dominion briefing room","WEYOUN: Founder, perhaps we should consider finding a safer location.",575
"Dominion briefing room","FOUNDER: And just where would that be?",575
"Dominion briefing room","(The door is blown open. One Jem'Hadar is killed by a Cardassian before the other him. Kira shoots the last Jem'Hadar in the room.)",575
"Dominion briefing room","WEYOUN: Well, Colonel Kira. What a pleasant surprise.",575
"Dominion briefing room","KIRA: The pleasure's all mine.",575
"Dominion briefing room","EKOOR: The Federation fleet has surrounded the planet.",575
"Dominion briefing room","KIRA: I want you to contact the Jem'Hadar and the Breen, and you order their ships to stand down.",575
"Dominion briefing room","GARAK: And order their troops on Cardassia to do the same.",575
"Dominion briefing room","FOUNDER: I will do no such thing.",575
"Dominion briefing room","WEYOUN: Tell me, where's my old friend Damar?",575
"Dominion briefing room","GARAK: Damar's dead.",575
"Dominion briefing room","WEYOUN: What a pity.",575
"Dominion briefing room","GARAK: He died trying to free Cardassia.",575
"Dominion briefing room","WEYOUN: What's left of it.",575
"Dominion briefing room","(Garak shoots Weyoun.)",575
"Dominion briefing room","FOUNDER: I wish you hadn't done that. That was Weyoun's last clone.",575
"Dominion briefing room","GARAK: I was hoping you'd say that.",575
"Dominion briefing room","KIRA: This war's over. You lost.",575
"Dominion briefing room","FOUNDER: Have I? I think you'll find that neither the Jem'Hadar or the Breen will agree with that assessment. They will fight to the last man.",575
"Dominion briefing room","KIRA: And what will that accomplish?",575
"Dominion briefing room","FOUNDER: Isn't it obvious? You may win this war, Commander, but I promise you, when it is over, you will have lost so many ships, so many lives, that your victory will taste as bitter as defeat. ",575
"Bridge","SISKO: We're glad to find you in one piece, Commander.",575
"Bridge","ODO: Very glad.",575
"Bridge","SISKO: What's your status?",575
"Bridge","KIRA [on viewscreen]: Only three of us made it to the briefing room.",575
"Bridge","ODO: What about Damar?",575
"Bridge","KIRA [on viewscreen]: He's dead.",575
"Bridge","SISKO: Is your position secure?",575
"Bridge","KIRA [on viewscreen]: I don't think the Jem'Hadar will attack. They won't risk endangering the Founder. She's in pretty bad shape. She just sits at her desk, deteriorating.",575
"Bridge","WORF: If she dies before ordering the Jem'Hadar to surrender",575
"Bridge","SISKO: Then they will fight to the last man.",575
"Bridge","ODO: Captain, I should beam down there. The Founder will speak to me. I can reason with her.",575
"Bridge","SISKO: You haven't had much success with her in the past.",575
"Bridge","ODO: It's worth a try. Think of the lives it could save.",575
"Bridge","SISKO: Very well. Commander, tell the Founder that Odo is going to pay her a visit. ",575
"Bajoran fire caves","(Winn pours wine into a goblet and holds it aloft.)",575
"Bajoran fire caves","WINN: Tarna pur ono ull kess pah ran. Lano ka'la bo'shar lanu.",575
"Bajoran fire caves","(She nearly drinks, then)",575
"Bajoran fire caves","WINN: After you.",575
"Bajoran fire caves","DUKAT: I'm honoured.",575
"Bajoran fire caves","(He drinks.)",575
"Bajoran fire caves","DUKAT: Now you.",575
"Bajoran fire caves","(She pours it on the ground. Then Dukat collapses in pain.)",575
"Bajoran fire caves","DUKAT: Why?",575
"Bajoran fire caves","WINN: The Pah wraiths demand a sacrifice. Someone worthy of them. Who better than you?",575
"Bajoran fire caves","DUKAT: No!",575
"Bajoran fire caves","(Dukat dies.)",575
"Bajoran fire caves","WINN: I offer you this life as nourishment to feed your hunger, to fuel the fires that will set you free. Kosst Amojan, I am yours now and forever. ",575
"Dominion briefing room","(Cardassia is a blacked wreck of debris as a new day dawns and Odo beams in.)",575
"Dominion briefing room","ODO: Nerys.",575
"Dominion briefing room","KIRA: It's been a while.",575
"Dominion briefing room","ODO: Yes.",575
"Dominion briefing room","KIRA: Watch yourself. I don't trust her.",575
"Dominion briefing room","ODO: But you trust me.",575
"Dominion briefing room","KIRA: Of course.",575
"Dominion briefing room","ODO: That's all I need to know.",575
"Dominion briefing room","GARAK: Constable.",575
"Dominion briefing room","ODO: Garak.",575
"Dominion briefing room","FOUNDER: You're looking well, Odo.",575
"Dominion briefing room","ODO: Thank you for seeing me.",575
"Dominion briefing room","FOUNDER: It's always good to see you. But I have no intention of surrendering my forces. It would be a sign of weakness on my part. An invitation to the solids to cross into the Gamma Quadrant and destroy the Great Link.",575
"Dominion briefing room","ODO: Believe me, I'm well aware that the Federation has its flaws, but a desire for conquest isn't one of them.",575
"Dominion briefing room","FOUNDER: And what of the Klingons and the Romulans? Can you make that claim for them too?",575
"Dominion briefing room","ODO: The Klingon and Romulan Empires are in no shape to wage a war against anyone. Besides, the Federation wouldn't allow it.",575
"Dominion briefing room","FOUNDER: The Dominion has spent the last two years trying to destroy the Federation, and now you're asking me to put our fate in their hands?",575
"Dominion briefing room","ODO: Yes.",575
"Dominion briefing room","FOUNDER: I can't do that, Odo. I don't have your faith in the solids.",575
"Dominion briefing room","ODO: Perhaps I can change your mind. Link with me.",575
"Dominion briefing room","KIRA: Odo, what are you doing?",575
"Dominion briefing room","FOUNDER: I'm afraid I can't Link with you, Odo. My disease prevents me from changing form.",575
"Dominion briefing room","ODO: If we Link, I believe I can cure you.",575
"Dominion briefing room","GARAK: That's a very bad idea, Constable.",575
"Dominion briefing room","KIRA: I agree.",575
"Dominion briefing room","ODO: Nerys, I know what I'm doing. Please, take my hand.",575
"Dominion briefing room","FOUNDER: And if you cure me, what will you ask in return?",575
"Dominion briefing room","ODO: All I ask is that you Link with me.",575
"Dominion briefing room","GARAK: I'm warning you, Odo.",575
"Dominion briefing room","ODO: Nerys.",575
"Dominion briefing room","KIRA: Garak, put down your weapon.",575
"Dominion briefing room","GARAK: I don't think so.",575
"Dominion briefing room","KIRA: I said, put it down. (Odo does the Link and she is cured.)",575
"Dominion briefing room","GARAK: Move aside, Odo.",575
"Dominion briefing room","ODO: That won't be necessary. Will it?",575
"Dominion briefing room","FOUNDER: If you will stand aside, I'll order the Jem'Hadar to cease fire.",575
"Dominion briefing room","GARAK: I suggest we secure her in a containment field.",575
"Dominion briefing room","ODO: Don't worry, Garak. She won't try to escape. She's agreed to stand trial and accept responsibility for what she's done. ",575
"Dominion corridor","KIRA: I would have thought she'd insist on going back to the Gamma Quadrant to cure her people.",575
"Dominion corridor","ODO: There's no need for that. I'm going in her place.",575
"Dominion corridor","KIRA: For how long?",575
"Dominion corridor","ODO: Nerys, it's time I rejoined the Great Link. ",575
"Cardassia street","(The East End after the Blitz, and the winners are raising a toast in bloodwine amongst the fires in the rubble.)",575
"Cardassia street","MARTOK: This is a moment worth savouring. To victory, hard fought and well earned.",575
"Cardassia street","(Sisko and Ross do not drink.)",575
"Cardassia street","MARTOK: What's wrong?",575
"Cardassia street","SISKO: Suddenly I'm not thirsty.",575
"Cardassia street","ROSS: Neither am I.",575
"Cardassia street","MARTOK: Before you waste too many tears, remember, these are Cardassians lying dead at your feet. Bajorans would call this poetic justice.",575
"Cardassia street","SISKO: That doesn't mean I have to drink a toast over their bodies.",575
"Cardassia street","(Sisko and Ross pour their bloodwine on the ground and leave.)",575
"Cardassia street","MARTOK: Humans. Pah. Ka DiJaQ. ",575
"Dominion briefing room","BASHIR: Eight hundred million dead.",575
"Dominion briefing room","GARAK: And casualty reports still coming in. Well, aren't you going to congratulate me, Doctor? My exile is now officially over. I've returned home. Or rather, to what's left of it.",575
"Dominion briefing room","BASHIR: Listen, I know that this must seem bleak",575
"Dominion briefing room","GARAK: Some may say that we've gotten just what we deserved. After all, we're not entirely innocent, are we? And I'm not just speaking of the Bajoran occupation. No, our whole history is one of arrogant aggression. We've collaborated with the Dominion, betrayed the entire Alpha Quadrant. Oh, no, no. There's no doubt about it. We're guilty as charged.",575
"Dominion briefing room","BASHIR: You and I both know that the Cardassians are a strong people. They'll survive. Cardassia will survive.",575
"Dominion briefing room","GARAK: Please, Doctor. Spare me your insufferable Federation optimism. Of course it will survive, but as not the Cardassia I knew. We had a rich and ancient culture. Our literature, music, art were second to none. And now, so much of it is lost. So many of our best people, our most gifted minds.",575
"Dominion briefing room","BASHIR: I'm sorry, Garak. I didn't mean",575
"Dominion briefing room","GARAK: Oh, it's quite all right, Doctor. You've been such a good friend. I'm going to miss our lunches together.",575
"Dominion briefing room","BASHIR: I'm sure we'll see each other again.",575
"Dominion briefing room","GARAK: I'd like to think so, but one can never say. We live in uncertain times. ",575
"Wardroom","(The surrender documents are being signed.)",575
"Wardroom","FOUNDER: The war between the Dominion and the Federation Alliance is now over.",575
"Wardroom","ROSS: Four hundred years ago, a victorious general spoke the following words at the end of another costly war. Today the guns are silent. A great tragedy has ended. We have known the bitterness of defeat and the exultation of triumph. From both we have learned there can be no going back. We must go forward to preserve in peace what we've won in war.",575
"Wardroom","(Douglas McArthur, WW2. The Founder is escorted from the table.)",575
"Wardroom","FOUNDER: It's up to you now, Odo. ",575
"Promenade","EZRI: You're coming to Vic's tonight, right?",575
"Promenade","WORF: I will be there, but I will not dance.",575
"Promenade","EZRI: Who's asking?",575
"Promenade","SISKO: Commander Worf.",575
"Promenade","WORF: Captain.",575
"Promenade","SISKO: Can you spare a moment?",575
"Promenade","WORF: Yes, sir.",575
"Promenade","MARTOK: We've been discussing your plans for the future.",575
"Promenade","WORF: I was not aware I had any plans.",575
"Promenade","ROSS: Commander, how would you feel about being named Federation Ambassador to Kronos?",575
"Promenade","WORF: I am not a diplomat.",575
"Promenade","MARTOK: And I am not a politician. But sometimes fate plays cruel tricks on us, Worf. Come. Kronos needs you. And what's more, I need you.",575
"Promenade","EZRI: You helped him become Chancellor. You can't very well turn your back on him now.",575
"Promenade","WORF: Well my first loyalty is to you, Captain.",575
"Promenade","SISKO: Thank you, Mister Worf. I'll probably regret this in the morning, but if it's what you want, then by all means.",575
"Promenade","WORF: It has been a great honour serving with you, sir.",575
"Promenade","SISKO: The honour is mine.",575
"Promenade","WORF: I accept.",575
"Promenade","MARTOK: Excellent. An Ambassador who'll go targ hunting with me. Well, perhaps being Chancellor won't be so bad after all.",575
"Promenade","EZRI: Congratulations, Worf. ",575
"Promenade - upper level","KIRA: When will you be going?",575
"Promenade - upper level","ODO: Soon.",575
"Promenade - upper level","KIRA: You could come back, you know, once you've cured your people.",575
"Promenade - upper level","ODO: I could.",575
"Promenade - upper level","KIRA: But you're not going to do that.",575
"Promenade - upper level","ODO: Nerys. You know my feelings for you will never change, but I have to do this. My people need me. They need to know what I know, to learn what I've learned from living among solids. It's the only way they'll ever learn to trust you.",575
"Promenade - upper level","KIRA: You don't have to justify your decision, Odo. There's just one thing.",575
"Promenade - upper level","ODO: Anything.",575
"Promenade - upper level","KIRA: I'd like to take you back to your homeworld.",575
"Promenade - upper level","ODO: I'd like that. I'd like that very much. ",575
"Holosuite - Vic's lounge","(It's a party, with jazz. Those extras are all people associated with the show.)",575
"Holosuite - Vic's lounge","VIC: Hey, pallie. If you're here for another game of 'go fish,' I'm a little busy right now.",575
"Holosuite - Vic's lounge","QUARK: Actually, I'm here for the end of the war goodbye to Chief O'Brien goodbye to Odo goodbye to Worf party.",575
"Holosuite - Vic's lounge","VIC: At the bar.",575
"Holosuite - Vic's lounge","BASHIR: No, seriously, Miles, I envy you. Going back to Earth, a chance to enjoy paradise again.",575
"Holosuite - Vic's lounge","JAKE: Any idea where you're going to live?",575
"Holosuite - Vic's lounge","O'BRIEN: No. Keiko and I are still mulling over a few possibilities.",575
"Holosuite - Vic's lounge","WORF: Have you ever considered Minsk?",575
"Holosuite - Vic's lounge","O'BRIEN: I don't think that's on our list.",575
"Holosuite - Vic's lounge","SISKO: New Orleans is a gorgeous city.",575
"Holosuite - Vic's lounge","KASIDY: I've heard great things about Paris.",575
"Holosuite - Vic's lounge","WORF: Minsk.",575
"Holosuite - Vic's lounge","EZRI: Jadzia loved Rio.",575
"Holosuite - Vic's lounge","ODO: You've certainly got a lot of choices.",575
"Holosuite - Vic's lounge","O'BRIEN: Yeah. Too many.",575
"Holosuite - Vic's lounge","WORF: Minsk.",575
"Holosuite - Vic's lounge","BASHIR: Wherever you decide to go, I'm sure that you and Keiko will be very happy.",575
"Holosuite - Vic's lounge","O'BRIEN: Listen, Julian, I know Earth isn't exactly around the corner, but I still expect you to visit.",575
"Holosuite - Vic's lounge","BASHIR: I intend to.",575
"Holosuite - Vic's lounge","O'BRIEN: Yeah, you and me taking a little trip to Texas.",575
"Holosuite - Vic's lounge","BASHIR: Standing side by side in front of the Alamo.",575
"Holosuite - Vic's lounge","O'BRIEN: The real Alamo. You see? It's going to be great.",575
"Holosuite - Vic's lounge","BASHIR: Absolutely.",575
"Holosuite - Vic's lounge","QUARK: I don't see how great it would be. Earth's nothing more than a rotating ball of boredom. If you ask me, you'd be better off staying here. And that goes for you and Worf as well.",575
"Holosuite - Vic's lounge","KIRA: Don't tell me you're getting sentimental, Quark.",575
"Holosuite - Vic's lounge","QUARK: Me? Not a chance. I just don't like change.",575
"Holosuite - Vic's lounge","SISKO: You'd better get used to it. Things are going to be pretty different around here now. To the best crew any captain ever had. This may be the last time we're all together, but no matter what the future holds, no matter how far we travel, a part of us, a very important part, will always remain here on Deep Space Nine.",575
"Holosuite - Vic's lounge","O'BRIEN: Hear, hear.",575
